2017-02-08 14:06:21, 166.12, 21.6
2017-02-08 14:06:21, 164.65, 21.6
2017-02-08 14:06:21, 165.50, 21.6
2017-02-08 14:06:21, 165.50, 21.6
2017-02-08 14:06:21, 165.50, 21.6
2017-02-08 14:06:21, 165.50, 21.6
2017-02-08 14:06:21, 165.50, 21.6
2017-02-08 14:06:21, 165.50, 21.6
2017-02-08 14:06:21, 165.50, 21.6
2017-02-08 14:06:21, 166.34, 21.6
2017-02-08 14:06:22, 165.50, 21.6
2017-02-08 14:06:23, 165.50, 21.6
2017-02-08 14:06:24, 165.50, 21.6
2017-02-08 14:06:25, 166.34, 21.6
2017-02-08 14:06:26, 165.50, 21.6
2017-02-08 14:06:27, 166.34, 21.6
2017-02-08 14:06:28, 164.87, 21.6
2017-02-08 14:06:29, 166.34, 21.6
2017-02-08 14:06:30, 164.03, 21.6
2017-02-08 14:06:31, 164.87, 21.6
2017-02-08 14:06:32, 166.34, 21.6
2017-02-08 14:06:33, 166.34, 21.6
2017-02-08 14:06:34, 165.50, 21.6
2017-02-08 15:00:57, 168.46, 21.7
2017-02-08 15:00:57, 166.12, 21.6
2017-02-08 15:00:57, 167.60, 21.6
2017-02-08 15:00:57, 167.60, 21.6
2017-02-08 15:00:57, 166.12, 21.6
2017-02-08 15:00:57, 166.97, 21.6
2017-02-08 15:00:57, 166.97, 21.6
2017-02-08 15:00:57, 166.12, 21.6
2017-02-08 15:00:57, 166.12, 21.7
2017-02-08 15:00:57, 166.97, 21.6
2017-02-08 15:00:57, 166.12, 21.6
2017-02-08 15:00:58, 166.12, 21.6
2017-02-08 15:00:59, 166.12, 21.6
2017-02-08 15:01:00, 167.60, 21.6
2017-02-08 15:01:01, 167.60, 21.6
2017-02-08 15:01:02, 167.60, 21.6
2017-02-08 15:01:03, 167.60, 21.6
2017-02-08 15:01:04, 167.60, 21.6
2017-02-08 15:01:05, 168.24, 21.6
2017-02-08 15:01:06, 168.24, 21.6
2017-02-08 15:01:07, 168.24, 21.6
2017-02-08 15:01:08, 168.24, 21.6
2017-02-08 15:09:09, 166.12, 21.7
2017-02-08 15:09:09, 166.97, 21.6
2017-02-08 15:09:09, 166.97, 21.6
2017-02-08 15:09:09, 165.50, 21.6
2017-02-08 15:09:09, 166.12, 21.6
2017-02-08 15:09:10, 166.12, 21.6
2017-02-08 15:15:29, 166.75, 21.7
2017-02-08 15:15:29, 166.75, 21.6
2017-02-08 15:15:29, 166.75, 21.6
2017-02-08 15:15:29, 167.60, 21.6
2017-02-08 15:15:29, 167.60, 21.6
2017-02-08 15:15:30, 166.75, 21.6
2017-02-08 15:15:31, 167.60, 21.6
2017-02-08 15:15:32, 167.60, 21.6
2017-02-08 15:15:33, 167.60, 21.6
2017-02-08 15:15:34, 167.60, 21.6
